gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,8.0,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit Card (Automatic),$76.04,$4230.11,  No  
Male,0,No,No,41.0,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,credit card (automatic),$54.23,$nan,no
Female,0,Yes,Yes,,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),$74.67,$nan,no
Female,0,Yes,No,28.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic Check,$74.82,$1042.42,yes
Female,0,No,No,0.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,  Electronic check  ,$101.51,$1060.86,Yes
Female,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit Card (Automatic),$20.2,$126.76,No
Female,0,Yes,No,4.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank Transfer (Automatic),$17.94,$nan,NO
Male,0,No,No,50.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,  Electronic check  ,$104.18,$3535.89,No
Male,0,Yes,Yes,4.0,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit Card (Automatic),$69.73,$-30.28,yes
Female,0,No,Yes,13.0,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,  Bank transfer (automatic)  ,$59.36,$2838.53,no
Male,0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,  Electronic check  ,$81.76,$99.0,YES
Male,0,No,No,2.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,  Credit card (automatic)  ,$20.68,$566.8,NO
Male,0,No,No,66.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,CREDIT CARD (AUTOMATIC),$nan,$1122.45,NO
Female,0,No,No,0.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,$90.14,$312.22,yes
Female,0,No,No,11.0,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,electronic check,$71.38,$32.26,Yes
Male,0,No,No,2.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,  Mailed check  ,$23.8,$nan,Yes
Male,0,Yes,No,35.0,No,No,DSL,No,No,No,No,Yes,Yes,One year,No,CREDIT CARD (AUTOMATIC),$84.49,$2957.84,no
Female,0,Yes,No,37.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic Check,$101.52,$810.59,No
Female,0,No,No,57.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic Check,$82.71,$122.12,YES
Male,0,No,No,30.0,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,One year,No,  Mailed check  ,$58.53,$nan,No
Male,0,Yes,Yes,44.0,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),$93.31,$5396.39,NO
Female,0,No,No,50.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,BANK TRANSFER (AUTOMATIC),$74.89,$5373.7,no
Female,0,No,No,0.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,$68.71,$204.0,YES
Male,0,Yes,Yes,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic Check,$43.5,$109.62,Yes
Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,MAILED CHECK,$20.71,$123.41,NO
Male,0,Yes,Yes,35.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,electronic check,$55.68,$6073.48,no
Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,  Electronic check  ,$57.6,$56.73,Yes
Female,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank Transfer (Automatic),$21.27,$1249.53,  No  
Female,0,No,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,$18.59,$634.32,Yes
Male,0,No,Yes,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,$21.57,$6377.71,no
Female,0,No,No,,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),$54.68,$4077.31,No
Male,0,No,No,,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,  Mailed check  ,$33.02,$1228.07,  No  
Female,0,Yes,Yes,53.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,credit card (automatic),$93.74,$nan,No
Male,0,No,No,6.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,mailed check,$55.82,$-24.64,YES
Male,0,Yes,Yes,71.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),$95.9,$7888.5,no
Female,0,No,No,47.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank Transfer (Automatic),$20.46,$1565.03,  No  
Male,0,No,No,66.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank Transfer (Automatic),$57.97,$3962.22,  Yes  
Male,0,No,No,67.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit Card (Automatic),$104.9,$7073.33,NO
Female,0,No,No,10.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,electronic check,$73.21,$3463.93,  No  
Male,1,No,Yes,68.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,  Electronic check  ,$91.49,$4028.4,No
Female,1,No,No,,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,electronic check,$81.99,$1846.04,NO
Male,0,No,No,6.0,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,mailed check,$62.87,$5334.73,no
Female,0,No,Yes,,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic Check,$81.9,$777.53,No
Female,1,Yes,No,27.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),$74.2,$592.35,yes
Male,0,Yes,No,63.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,  Electronic check  ,$108.36,$4147.71,No
Male,0,No,No,2.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,$85.07,$3336.8,  Yes  
Male,0,No,No,-2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,electronic check,$82.04,$40.46,  Yes  
Male,0,No,No,36.0,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,  Mailed check  ,$37.04,$2374.08,No
Male,0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,ELECTRONIC CHECK,$91.19,$-2.66,  Yes  
Female,0,No,No,34.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,ELECTRONIC CHECK,$86.18,$4212.92,Yes
Male,0,No,No,69.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),$91.86,$8512.48,NO
Male,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,$74.87,$226.81,yes
Female,0,No,Yes,17.0,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic Check,$87.26,$5558.2,no
Male,0,Yes,No,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,  Credit card (automatic)  ,$24.75,$848.33,NO
Male,0,Yes,No,41.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,  Bank transfer (automatic)  ,$84.18,$4066.34,  Yes  
Male,0,Yes,Yes,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,bank transfer (automatic),$92.59,$963.07,No
Female,0,No,No,16.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),$98.85,$2587.87,Yes
Male,0,No,No,19.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,ELECTRONIC CHECK,$87.14,$3274.44,  Yes  
Female,0,No,No,7.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,$29.36,$660.06,No
Male,0,No,Yes,22.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,$85.0,$3245.94,  No  
Female,0,No,No,0.0,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,ELECTRONIC CHECK,$47.92,$176.1,YES
Female,0,Yes,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,ELECTRONIC CHECK,$70.06,$521.9,yes
Male,0,No,No,6.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,electronic check,$72.4,$969.57,No
Female,0,No,Yes,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,electronic check,£105.77,£5863.52,Yes
Female,0,No,No,15.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed Check,$33.86,$968.17,no
Male,0,No,No,36.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,CREDIT CARD (AUTOMATIC),$103.48,$3525.89,NO
Male,0,No,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),$24.57,$75.68,no
Male,0,No,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),$23.09,$447.26,NO
Female,0,No,No,0.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,  Electronic check  ,$85.69,$102.58,Yes
Female,0,Yes,No,55.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,electronic check,$107.41,$3720.54,No
Male,0,No,Yes,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,BANK TRANSFER (AUTOMATIC),$20.44,$121.29,Yes
Female,0,No,No,2.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,electronic check,£90.51,£201.74,YES
Male,0,No,No,68.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,BANK TRANSFER (AUTOMATIC),$89.21,$nan,No
Female,0,No,No,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),$18.99,$912.44,no
Male,0,No,No,73.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,credit card (automatic),$20.93,$841.14,  No  
Male,0,No,No,12.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,electronic check,$86.04,$5043.39,No
Female,0,No,No,8.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,$87.52,$1774.87,yes
Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,electronic check,$116.16,$7213.55,  No  
Male,0,Yes,No,48.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,ELECTRONIC CHECK,$86.45,$3337.43,  Yes  
Male,0,Yes,Yes,25.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,  Electronic check  ,$nan,$3464.46,  Yes  
Male,1,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed Check,$21.9,$137.08,NO
Female,0,No,No,56.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,ELECTRONIC CHECK,$82.89,$3997.35,no
Female,0,No,No,0.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,$39.96,$4169.78,Yes
Female,1,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,$100.97,$5953.79,Yes
Male,1,No,No,19.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,  Electronic check  ,$76.58,$2624.15,Yes
Male,0,No,No,1.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),$54.95,$43.9,No
Male,0,No,No,43.0,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,  Credit card (automatic)  ,$53.64,$3661.16,No
Male,0,No,No,66.0,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic Check,$96.69,$7489.46,No
Male,0,Yes,No,43.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic Check,$106.32,$4540.17,Yes
Male,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,$92.26,$188.44,YES
Female,0,No,Yes,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,  Mailed check  ,$24.17,$986.41,no
Male,0,Yes,Yes,48.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),$83.25,$6625.71,no
Female,0,Yes,Yes,69.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,ELECTRONIC CHECK,$110.73,$nan,  No  
Female,0,No,No,66.0,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic Check,$80.49,$1178.69,  Yes  
Male,0,No,No,27.0,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),$97.34,$4247.85,Yes
Male,0,Yes,No,43.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,CREDIT CARD (AUTOMATIC),$114.48,$4699.1,No
Male,0,No,Yes,70.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit Card (Automatic),$111.68,$6945.82,NO
Male,0,No,No,0.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,$91.58,$2382.31,Yes
Female,0,Yes,No,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic Check,$21.07,$1043.97,  No  
Male,0,Yes,Yes,35.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,electronic check,$86.87,$5966.21,Yes
Male,0,No,No,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,bank transfer (automatic),$87.23,$6317.82,no
Male,0,No,No,45.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,  Credit card (automatic)  ,$96.3,$8216.73,No
Female,0,No,No,18.0,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,credit card (automatic),$20.08,$1183.34,no
Female,0,Yes,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,CREDIT CARD (AUTOMATIC),$22.6,$159.81,NO
Female,0,No,Yes,44.0,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,credit card (automatic),$97.44,$4880.86,  No  
Male,0,No,No,47.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit Card (Automatic),$97.46,$2733.76,NO
Female,0,Yes,Yes,40.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,BANK TRANSFER (AUTOMATIC),$77.03,$4973.45,no
Male,0,No,Yes,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),$22.66,$897.15,YES
Male,0,Yes,Yes,27.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed Check,$60.43,$2970.29,No
Male,0,Yes,No,37.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank Transfer (Automatic),$93.72,$3501.01,No
Male,0,No,Yes,73.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit Card (Automatic),$22.72,$626.57,NO
Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,  Bank transfer (automatic)  ,$25.04,$338.86,YES
Male,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,ELECTRONIC CHECK,$86.14,$nan,  Yes  
Male,1,Yes,No,46.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),$23.26,$nan,No
Male,0,Yes,No,56.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,ELECTRONIC CHECK,$79.29,$4398.96,Yes
Male,0,No,No,73.0,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),$57.96,$5839.81,no
Male,0,No,Yes,11.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,ELECTRONIC CHECK,$87.59,$194.47,  Yes  
Male,0,No,No,0.0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,MAILED CHECK,$78.08,$120.44,  Yes  
Female,0,No,No,58.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,CREDIT CARD (AUTOMATIC),$20.0,$724.53,NO
Male,0,Yes,Yes,66.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit Card (Automatic),$86.69,$nan,  No  
Female,0,No,No,20.0,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,electronic check,$57.96,$165.64,yes
Male,0,Yes,No,67.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,  Electronic check  ,$109.96,$8178.5,NO
Female,0,No,No,0.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,MAILED CHECK,$43.87,$208.04,yes
Female,0,Yes,Yes,48.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,bank transfer (automatic),$86.83,$8401.0,No
Female,0,No,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),$21.0,$1164.54,Yes
Male,0,No,No,45.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed Check,$21.65,$1083.54,  No  
Male,0,Yes,No,54.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,  Credit card (automatic)  ,$77.71,$3901.53,no
Female,0,No,Yes,72.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,$74.79,$7033.86,No
Male,0,Yes,Yes,67.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,bank transfer (automatic),$54.82,$2938.52,no
Male,0,Yes,No,41.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic Check,$111.86,$6378.62,No
Male,0,No,No,,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,$89.43,$198.15,Yes
Female,0,Yes,Yes,68.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank Transfer (Automatic),$86.76,$7876.82,No
Male,0,Yes,No,29.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,electronic check,$80.13,$3213.38,  No  
Male,0,No,No,22.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank Transfer (Automatic),$75.78,$nan,  No  
Male,0,No,No,39.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,  Bank transfer (automatic)  ,$112.11,$7591.96,No
Female,0,No,No,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit Card (Automatic),$22.84,$962.21,No
Male,0,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit Card (Automatic),$23.15,$576.76,no
Male,0,No,No,0.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed Check,$68.3,$91.94,YES
Female,0,Yes,No,36.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,electronic check,$41.81,$1661.72,NO
Male,0,Yes,No,20.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,electronic check,$84.23,$4183.97,No
Male,0,No,No,3.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,MAILED CHECK,$65.55,$826.03,  Yes  
Female,0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,  Electronic check  ,$93.18,$109.58,Yes
Male,0,No,No,36.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,ELECTRONIC CHECK,$112.52,$3099.77,YES
Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,  Mailed check  ,$20.01,$168.07,NO
Male,0,Yes,No,17.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,electronic check,$45.79,$37.52,Yes
Female,0,No,No,8.0,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,electronic check,$27.42,$286.98,  No  
Male,0,No,Yes,45.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,credit card (automatic),$75.19,$5242.87,  No  
Female,0,No,No,1.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,$83.48,$1237.82,  Yes  
Male,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,  Mailed check  ,$18.05,$225.54,  No  
Male,0,Yes,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed Check,$22.35,$115.3,No
Female,0,No,No,70.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,CREDIT CARD (AUTOMATIC),$82.07,$4663.75,  No  
Male,0,No,No,28.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,CREDIT CARD (AUTOMATIC),$50.39,$5563.9,No
